X,Y,Z,ID,TOF,TIME
0.7264,0.1566,1.1701,2,985,93986
0.8169,-0.3616,0.9144,0,891,94168
0.4588,0.4108,0.2572,1,951,94315
0.2438,0.1777,0.4570,2,987,94464
0.2349,-0.0387,0.2768,0,903,94644
0.1462,0.0892,0.1424,1,944,94793
0.1011,0.0377,0.1945,2,983,94941
0.1022,0.0469,0.2009,0,901,95120
0.0784,0.0805,0.1671,1,946,95268
0.0463,0.0451,0.2013,2,975,95417
0.0500,0.0525,0.2062,0,900,95596
0.0266,0.0835,0.1735,1,952,95745
0.0234,0.0774,0.1785,2,981,95893
0.0250,0.0778,0.1792,0,901,96072
0.0393,0.0591,0.1985,1,942,96221
0.0381,0.0572,0.1992,2,976,96369
0.0398,0.0511,0.1932,0,903,96548
0.0377,0.0547,0.1899,1,943,96697
0.0365,0.0559,0.1904,2,977,96845
0.0380,0.0643,0.1993,0,899,97025
0.0377,0.0644,0.1996,1,943,97174
0.0401,0.0700,0.1962,2,979,97323
0.0417,0.0725,0.2008,0,897,97501
0.0378,0.0751,0.1952,1,945,97650
0.0491,0.0877,0.1815,2,986,97799
0.0490,0.0728,0.1684,0,903,97978
0.0540,0.0654,0.1758,1,945,98125
0.0470,0.0606,0.1819,2,981,98274
0.0525,0.0882,0.2061,0,892,98454
0.0507,0.0914,0.2017,1,945,98603
0.0541,0.0957,0.1971,2,985,98751
0.0525,0.0722,0.1738,0,902,98930
0.0508,0.0729,0.1746,1,947,99078
0.0418,0.0619,0.1840,2,980,99227
0.0429,0.0604,0.1839,0,903,99406
0.0474,0.0538,0.1910,1,941,99556
0.0573,0.0647,0.1810,2,983,99703
0.0599,0.0761,0.1892,0,898,99883
